idx,rkts,abstractI,abstractT,expr
903,681,http://purl.bdrc.io/resource/W0RKA0681,http://purl.bdrc.io/resource/W0RKT0681,http://purl.bdrc.io/resource/W4CZ5369_0903
904,693,http://purl.bdrc.io/resource/W0RKA0693,http://purl.bdrc.io/resource/W0RKT0693,http://purl.bdrc.io/resource/W4CZ5369_0904
905,691,http://purl.bdrc.io/resource/W0RKA0691,http://purl.bdrc.io/resource/W0RKT0691,http://purl.bdrc.io/resource/W4CZ5369_0905
906,727,http://purl.bdrc.io/resource/W0RKA0727,http://purl.bdrc.io/resource/W0RKT0727,http://purl.bdrc.io/resource/W4CZ5369_0906
907,766,http://purl.bdrc.io/resource/W0RKA0766,http://purl.bdrc.io/resource/W0RKT0766,http://purl.bdrc.io/resource/W4CZ5369_0907
908,692,http://purl.bdrc.io/resource/W0RKA0692,http://purl.bdrc.io/resource/W0RKT0692,http://purl.bdrc.io/resource/W4CZ5369_0908
909,719,http://purl.bdrc.io/resource/W0RKA0719,http://purl.bdrc.io/resource/W0RKT0719,http://purl.bdrc.io/resource/W4CZ5369_0909
91,91,http://purl.bdrc.io/resource/W0RKA0091,http://purl.bdrc.io/resource/W0RKT0091,http://purl.bdrc.io/resource/W4CZ5369_0091
910,690,http://purl.bdrc.io/resource/W0RKA0690,http://purl.bdrc.io/resource/W0RKT0690,http://purl.bdrc.io/resource/W4CZ5369_0910
911,689,http://purl.bdrc.io/resource/W0RKA0689,http://purl.bdrc.io/resource/W0RKT0689,http://purl.bdrc.io/resource/W4CZ5369_0911
912,912,http://purl.bdrc.io/resource/W0RKA0912,http://purl.bdrc.io/resource/W0RKT0912,http://purl.bdrc.io/resource/W4CZ5369_0912
913,597,http://purl.bdrc.io/resource/W0RKA0597,http://purl.bdrc.io/resource/W0RKT0597,http://purl.bdrc.io/resource/W4CZ5369_0913
914,140,http://purl.bdrc.io/resource/W25437,http://purl.bdrc.io/resource/W0RKT0140,http://purl.bdrc.io/resource/W4CZ5369_0914
915,608,http://purl.bdrc.io/resource/W0RKA0608,http://purl.bdrc.io/resource/W0RKT0608,http://purl.bdrc.io/resource/W4CZ5369_0915
916,141,http://purl.bdrc.io/resource/W25438,http://purl.bdrc.io/resource/W0RKT0141,http://purl.bdrc.io/resource/W4CZ5369_0916
917,570,http://purl.bdrc.io/resource/W0RKA0570,http://purl.bdrc.io/resource/W0RKT0570,http://purl.bdrc.io/resource/W4CZ5369_0917
918,143,http://purl.bdrc.io/resource/W4CZ16789,http://purl.bdrc.io/resource/W0RKT0143,http://purl.bdrc.io/resource/W4CZ5369_0918
919,701,http://purl.bdrc.io/resource/W0RKA0701,http://purl.bdrc.io/resource/W0RKT0701,http://purl.bdrc.io/resource/W4CZ5369_0919
92,92,http://purl.bdrc.io/resource/W0RKA0092,http://purl.bdrc.io/resource/W0RKT0092,http://purl.bdrc.io/resource/W4CZ5369_0092
920,508,http://purl.bdrc.io/resource/W0RKA0508,http://purl.bdrc.io/resource/W0RKT0508,http://purl.bdrc.io/resource/W4CZ5369_0920
921,596,http://purl.bdrc.io/resource/W0RKA0596,http://purl.bdrc.io/resource/W0RKT0596,http://purl.bdrc.io/resource/W4CZ5369_0921
922,569,http://purl.bdrc.io/resource/W0RKA0569,http://purl.bdrc.io/resource/W0RKT0569,http://purl.bdrc.io/resource/W4CZ5369_0922
923,606,http://purl.bdrc.io/resource/W0RKA0606,http://purl.bdrc.io/resource/W0RKT0606,http://purl.bdrc.io/resource/W4CZ5369_0923
924,627,http://purl.bdrc.io/resource/W0RKA0627,http://purl.bdrc.io/resource/W0RKT0627,http://purl.bdrc.io/resource/W4CZ5369_0924
925,603,http://purl.bdrc.io/resource/W0RKA0603,http://purl.bdrc.io/resource/W0RKT0603,http://purl.bdrc.io/resource/W4CZ5369_0925
926,602,http://purl.bdrc.io/resource/W0RKA0602,http://purl.bdrc.io/resource/W0RKT0602,http://purl.bdrc.io/resource/W4CZ5369_0926
927,604,http://purl.bdrc.io/resource/W0RKA0604,http://purl.bdrc.io/resource/W0RKT0604,http://purl.bdrc.io/resource/W4CZ5369_0927
928,702,http://purl.bdrc.io/resource/W0RKA0702,http://purl.bdrc.io/resource/W0RKT0702,http://purl.bdrc.io/resource/W4CZ5369_0928
929,601,http://purl.bdrc.io/resource/W0RKA0601,http://purl.bdrc.io/resource/W0RKT0601,http://purl.bdrc.io/resource/W4CZ5369_0929
93,93,http://purl.bdrc.io/resource/W0RKA0093,http://purl.bdrc.io/resource/W0RKT0093,http://purl.bdrc.io/resource/W4CZ5369_0093
930,704,http://purl.bdrc.io/resource/W0RKA0704,http://purl.bdrc.io/resource/W0RKT0704,http://purl.bdrc.io/resource/W4CZ5369_0930
931,539,http://purl.bdrc.io/resource/W0RKA0539,http://purl.bdrc.io/resource/W0RKT0539,http://purl.bdrc.io/resource/W4CZ5369_0931
932,20,http://purl.bdrc.io/resource/W0RKA0020,http://purl.bdrc.io/resource/W0RKT0020,http://purl.bdrc.io/resource/W4CZ5369_0932
933,571,http://purl.bdrc.io/resource/W0RKA0571,http://purl.bdrc.io/resource/W0RKT0571,http://purl.bdrc.io/resource/W4CZ5369_0933
934,572,http://purl.bdrc.io/resource/W0RKA0572,http://purl.bdrc.io/resource/W0RKT0572,http://purl.bdrc.io/resource/W4CZ5369_0934
935,573,http://purl.bdrc.io/resource/W0RKA0573,http://purl.bdrc.io/resource/W0RKT0573,http://purl.bdrc.io/resource/W4CZ5369_0935
936,574,http://purl.bdrc.io/resource/W0RKA0574,http://purl.bdrc.io/resource/W0RKT0574,http://purl.bdrc.io/resource/W4CZ5369_0936
937,575,http://purl.bdrc.io/resource/W0RKA0575,http://purl.bdrc.io/resource/W0RKT0575,http://purl.bdrc.io/resource/W4CZ5369_0937
938,576,http://purl.bdrc.io/resource/W0RKA0576,http://purl.bdrc.io/resource/W0RKT0576,http://purl.bdrc.io/resource/W4CZ5369_0938
939,577,http://purl.bdrc.io/resource/W0RKA0577,http://purl.bdrc.io/resource/W0RKT0577,http://purl.bdrc.io/resource/W4CZ5369_0939
94,94,http://purl.bdrc.io/resource/W0RKA0094,http://purl.bdrc.io/resource/W0RKT0094,http://purl.bdrc.io/resource/W4CZ5369_0094
940,578,http://purl.bdrc.io/resource/W0RKA0578,http://purl.bdrc.io/resource/W0RKT0578,http://purl.bdrc.io/resource/W4CZ5369_0940
941,579,http://purl.bdrc.io/resource/W0RKA0579,http://purl.bdrc.io/resource/W0RKT0579,http://purl.bdrc.io/resource/W4CZ5369_0941
942,580,http://purl.bdrc.io/resource/W0RKA0580,http://purl.bdrc.io/resource/W0RKT0580,http://purl.bdrc.io/resource/W4CZ5369_0942
943,581,http://purl.bdrc.io/resource/W0RKA0581,http://purl.bdrc.io/resource/W0RKT0581,http://purl.bdrc.io/resource/W4CZ5369_0943
944,582,http://purl.bdrc.io/resource/W0RKA0582,http://purl.bdrc.io/resource/W0RKT0582,http://purl.bdrc.io/resource/W4CZ5369_0944
945,583,http://purl.bdrc.io/resource/W0RKA0583,http://purl.bdrc.io/resource/W0RKT0583,http://purl.bdrc.io/resource/W4CZ5369_0945
946,745,http://purl.bdrc.io/resource/W0RKA0745,http://purl.bdrc.io/resource/W0RKT0745,http://purl.bdrc.io/resource/W4CZ5369_0946
947,751,http://purl.bdrc.io/resource/W0RKA0751,http://purl.bdrc.io/resource/W0RKT0751,http://purl.bdrc.io/resource/W4CZ5369_0947
948,742,http://purl.bdrc.io/resource/W0RKA0742,http://purl.bdrc.io/resource/W0RKT0742,http://purl.bdrc.io/resource/W4CZ5369_0948
949,744,http://purl.bdrc.io/resource/W4CZ15490,http://purl.bdrc.io/resource/W0RKT0744,http://purl.bdrc.io/resource/W4CZ5369_0949
95,95,http://purl.bdrc.io/resource/W0RKA0095,http://purl.bdrc.io/resource/W0RKT0095,http://purl.bdrc.io/resource/W4CZ5369_0095
950,743,http://purl.bdrc.io/resource/W0RKA0743,http://purl.bdrc.io/resource/W0RKT0743,http://purl.bdrc.io/resource/W4CZ5369_0950
951,748,http://purl.bdrc.io/resource/W0RKA0748,http://purl.bdrc.io/resource/W0RKT0748,http://purl.bdrc.io/resource/W4CZ5369_0951
952,952,http://purl.bdrc.io/resource/W0RKA0952,http://purl.bdrc.io/resource/W0RKT0952,http://purl.bdrc.io/resource/W4CZ5369_0952
953,953,http://purl.bdrc.io/resource/W0RKA0953,http://purl.bdrc.io/resource/W0RKT0953,http://purl.bdrc.io/resource/W4CZ5369_0953
954,746,http://purl.bdrc.io/resource/W0RKA0746,http://purl.bdrc.io/resource/W0RKT0746,http://purl.bdrc.io/resource/W4CZ5369_0954
955,747,http://purl.bdrc.io/resource/W0RKA0747,http://purl.bdrc.io/resource/W0RKT0747,http://purl.bdrc.io/resource/W4CZ5369_0955
956,599,http://purl.bdrc.io/resource/W0RKA0599,http://purl.bdrc.io/resource/W0RKT0599,http://purl.bdrc.io/resource/W4CZ5369_0956
957,749,http://purl.bdrc.io/resource/W0RKA0749,http://purl.bdrc.io/resource/W0RKT0749,http://purl.bdrc.io/resource/W4CZ5369_0957
958,600,http://purl.bdrc.io/resource/W0RKA0600,http://purl.bdrc.io/resource/W0RKT0600,http://purl.bdrc.io/resource/W4CZ5369_0958
959,649,http://purl.bdrc.io/resource/W0RKA0649,http://purl.bdrc.io/resource/W0RKT0649,http://purl.bdrc.io/resource/W4CZ5369_0959
96,96,http://purl.bdrc.io/resource/W0RKA0096,http://purl.bdrc.io/resource/W0RKT0096,http://purl.bdrc.io/resource/W4CZ5369_0096
960,731,http://purl.bdrc.io/resource/W0RKA0731,http://purl.bdrc.io/resource/W0RKT0731,http://purl.bdrc.io/resource/W4CZ5369_0960
961,623,http://purl.bdrc.io/resource/W0RKA0623,http://purl.bdrc.io/resource/W0RKT0623,http://purl.bdrc.io/resource/W4CZ5369_0961
962,594,http://purl.bdrc.io/resource/W0RKA0594,http://purl.bdrc.io/resource/W0RKT0594,http://purl.bdrc.io/resource/W4CZ5369_0962
963,625,http://purl.bdrc.io/resource/W0RKA0625,http://purl.bdrc.io/resource/W0RKT0625,http://purl.bdrc.io/resource/W4CZ5369_0963
964,753,http://purl.bdrc.io/resource/W0RKA0753,http://purl.bdrc.io/resource/W0RKT0753,http://purl.bdrc.io/resource/W4CZ5369_0964
965,754,http://purl.bdrc.io/resource/W0RKA0754,http://purl.bdrc.io/resource/W0RKT0754,http://purl.bdrc.io/resource/W4CZ5369_0965
966,757,http://purl.bdrc.io/resource/W0RKA0757,http://purl.bdrc.io/resource/W0RKT0757,http://purl.bdrc.io/resource/W4CZ5369_0966
967,612,http://purl.bdrc.io/resource/W0RKA0612,http://purl.bdrc.io/resource/W0RKT0612,http://purl.bdrc.io/resource/W4CZ5369_0967
968,728,http://purl.bdrc.io/resource/W0RKA0728,http://purl.bdrc.io/resource/W0RKT0728,http://purl.bdrc.io/resource/W4CZ5369_0968
969,767,http://purl.bdrc.io/resource/W0RKA0767,http://purl.bdrc.io/resource/W0RKT0767,http://purl.bdrc.io/resource/W4CZ5369_0969
97,97,http://purl.bdrc.io/resource/W0RKA0097,http://purl.bdrc.io/resource/W0RKT0097,http://purl.bdrc.io/resource/W4CZ5369_0097
970,758,http://purl.bdrc.io/resource/W0RKA0758,http://purl.bdrc.io/resource/W0RKT0758,http://purl.bdrc.io/resource/W4CZ5369_0970
971,763,http://purl.bdrc.io/resource/W0RKA0763,http://purl.bdrc.io/resource/W0RKT0763,http://purl.bdrc.io/resource/W4CZ5369_0971
972,765,http://purl.bdrc.io/resource/W0RKA0765,http://purl.bdrc.io/resource/W0RKT0765,http://purl.bdrc.io/resource/W4CZ5369_0972
973,762,http://purl.bdrc.io/resource/W0RKA0762,http://purl.bdrc.io/resource/W0RKT0762,http://purl.bdrc.io/resource/W4CZ5369_0973
974,313,http://purl.bdrc.io/resource/W0RKA0313,http://purl.bdrc.io/resource/W0RKT0313,http://purl.bdrc.io/resource/W4CZ5369_0974
975,648,http://purl.bdrc.io/resource/W0RKA0648,http://purl.bdrc.io/resource/W0RKT0648,http://purl.bdrc.io/resource/W4CZ5369_0975
976,609,http://purl.bdrc.io/resource/W0RKA0609,http://purl.bdrc.io/resource/W0RKT0609,http://purl.bdrc.io/resource/W4CZ5369_0976
977,523,http://purl.bdrc.io/resource/W0RKA0523,http://purl.bdrc.io/resource/W0RKT0523,http://purl.bdrc.io/resource/W4CZ5369_0977
978,703,http://purl.bdrc.io/resource/W0RKA0703,http://purl.bdrc.io/resource/W0RKT0703,http://purl.bdrc.io/resource/W4CZ5369_0978
979,518,http://purl.bdrc.io/resource/W0RKA0518,http://purl.bdrc.io/resource/W0RKT0518,http://purl.bdrc.io/resource/W4CZ5369_0979
98,98,http://purl.bdrc.io/resource/W0RKA0098,http://purl.bdrc.io/resource/W0RKT0098,http://purl.bdrc.io/resource/W4CZ5369_0098
980,212,http://purl.bdrc.io/resource/W0RKA0212,http://purl.bdrc.io/resource/W0RKT0212,http://purl.bdrc.io/resource/W4CZ5369_0980
981,520,http://purl.bdrc.io/resource/W0RKA0520,http://purl.bdrc.io/resource/W0RKT0520,http://purl.bdrc.io/resource/W4CZ5369_0981
982,509,http://purl.bdrc.io/resource/W0RKA0509,http://purl.bdrc.io/resource/W0RKT0509,http://purl.bdrc.io/resource/W4CZ5369_0982
983,593,http://purl.bdrc.io/resource/W25510,http://purl.bdrc.io/resource/W0RKT0593,http://purl.bdrc.io/resource/W4CZ5369_0983
984,591,http://purl.bdrc.io/resource/W0RKA0591,http://purl.bdrc.io/resource/W0RKT0591,http://purl.bdrc.io/resource/W4CZ5369_0984
985,584,http://purl.bdrc.io/resource/W0RKA0584,http://purl.bdrc.io/resource/W0RKT0584,http://purl.bdrc.io/resource/W4CZ5369_0985
986,586,http://purl.bdrc.io/resource/W0RKA0586,http://purl.bdrc.io/resource/W0RKT0586,http://purl.bdrc.io/resource/W4CZ5369_0986
987,987,http://purl.bdrc.io/resource/W0RKA0987,http://purl.bdrc.io/resource/W0RKT0987,http://purl.bdrc.io/resource/W4CZ5369_0987
988,559,http://purl.bdrc.io/resource/W0RKA0559,http://purl.bdrc.io/resource/W0RKT0559,http://purl.bdrc.io/resource/W4CZ5369_0988
989,607,http://purl.bdrc.io/resource/W0RKA0607,http://purl.bdrc.io/resource/W0RKT0607,http://purl.bdrc.io/resource/W4CZ5369_0989
99,99,http://purl.bdrc.io/resource/W0RKA0099,http://purl.bdrc.io/resource/W0RKT0099,http://purl.bdrc.io/resource/W4CZ5369_0099
990,566,http://purl.bdrc.io/resource/W0RKA0566,http://purl.bdrc.io/resource/W0RKT0566,http://purl.bdrc.io/resource/W4CZ5369_0990
991,565,http://purl.bdrc.io/resource/W0RKA0565,http://purl.bdrc.io/resource/W0RKT0565,http://purl.bdrc.io/resource/W4CZ5369_0991
992,726,http://purl.bdrc.io/resource/W0RKA0726,http://purl.bdrc.io/resource/W0RKT0726,http://purl.bdrc.io/resource/W4CZ5369_0992
993,567,http://purl.bdrc.io/resource/W0RKA0567,http://purl.bdrc.io/resource/W0RKT0567,http://purl.bdrc.io/resource/W4CZ5369_0993
994,729,http://purl.bdrc.io/resource/W0RKA0729,http://purl.bdrc.io/resource/W0RKT0729,http://purl.bdrc.io/resource/W4CZ5369_0994
995,730,http://purl.bdrc.io/resource/W0RKA0730,http://purl.bdrc.io/resource/W0RKT0730,http://purl.bdrc.io/resource/W4CZ5369_0995
996,568,http://purl.bdrc.io/resource/W0RKA0568,http://purl.bdrc.io/resource/W0RKT0568,http://purl.bdrc.io/resource/W4CZ5369_0996
997,654,http://purl.bdrc.io/resource/W0RKA0655,http://purl.bdrc.io/resource/W0RKT0654,http://purl.bdrc.io/resource/W4CZ5369_0997
998,655,http://purl.bdrc.io/resource/W0RKA0655,http://purl.bdrc.io/resource/W0RKT0655,http://purl.bdrc.io/resource/W4CZ5369_0998
999,496,http://purl.bdrc.io/resource/W0RKA0496,http://purl.bdrc.io/resource/W0RKT0496,http://purl.bdrc.io/resource/W4CZ5369_0999
